id,TIME_SERVER,TIME_GPS,LATITUDE,N_S,LONGITUDE,E_W,LAT_DEC,LON_DEC,HUMIDITY,BAROMETER,AIR_TEMPERATURE,WIND_SPEED_REL,WIND_SPEED_TRUE,WIND_DIR_REL,WIND_DIR_TRUE,PAR,TSG_COND,TSG_SALINITY,TSG_TEMP,TSG_TEMP_HULL,HEADING,DOPPLER_GROUND_LON,LON_GROUND_VALID,DOPPLER_GROUND_TRV,DOPPLER_WATER_LON,LON_WATER_VALID,DOPPLER_WATER_TRV,GPS_COG_TRUE,GPS_COG_MAGNETIC,GPS_SOG_KNOTS,GPS_SOG_KMH,NAV_SOUNDER_DEPTH,NAV_SOUNDER_OFFSET
8261,2022/07/17 15:59,15:59:11,53 59.894,S,000 01.160,E,-53.99823,0.01933,73.2,0.994,-8.8,18.6,15.6,329,214.3,16.95,3.01357,33.4818,2.67,0.2843,255.2,4.3,A,0,4.3,A,0,266.4,287.1,4.3,7.9,0,0
8262,2022/07/17 16:00,16:00:11,53 59.895,S,000 01.045,E,-53.99825,0.01742,71.6,0.9939,-8.8,20.4,18,334.6,220.4,7.65,3.01414,33.4816,2.6768,0.287,255,3.8,A,0,3.8,A,0,273.7,294.4,3.8,7,0,0
8263,2022/07/17 16:01,16:01:11,53 59.890,S,000 00.940,E,-53.99817,0.01567,68.8,0.994,-8.9,18.9,16.9,326.9,211.4,6.29,3.01383,33.4813,2.6736,0.3567,255.4,3.9,A,0,3.9,A,0,275.9,296.5,3.9,7.3,0,0
8264,2022/07/17 16:02,16:02:11,53 59.883,S,000 00.829,E,-53.99805,0.01382,67,0.9941,-8.9,15.8,13.7,325.6,209,4.48,3.01399,33.4838,2.673,0.3228,256.3,3.9,A,0,3.9,A,0,273.1,293.8,3.9,7.1,0,0
8265,2022/07/17 16:03,16:03:11,53 59.879,S,000 00.720,E,-53.99798,0.012,66.3,0.9943,-8.9,15.3,12.8,327.6,213.9,3.57,3.01413,33.4834,2.675,0.3307,258.4,3.9,A,0,3.9,A,0,273,293.6,3.9,7.1,0,0
8266,2022/07/17 16:04,16:04:11,53 59.876,S,000 00.612,E,-53.99793,0.0102,66,0.9943,-8.9,15.4,13,334.6,226.1,3.15,3.01392,33.4847,2.6714,0.3256,261.5,3.6,A,0,3.6,A,0,277.6,298.2,3.6,6.7,1779.2,0
8267,2022/07/17 16:05,16:05:11,53 59.868,S,000 00.512,E,-53.9978,0.00853,66,0.9942,-8.9,15.2,12.3,340.9,229.3,2.99,3.01392,33.4845,2.6716,0.3104,258.2,3.5,A,0,3.5,A,0,271.6,292.3,3.5,6.5,0,0
8268,2022/07/17 16:06,16:06:11,53 59.864,S,000 00.415,E,-53.99773,0.00692,64.9,0.994,-8.9,16.9,14.4,336.2,225.1,3.05,3.01371,33.4849,2.6688,0.314,256.9,3.4,A,0,3.4,A,0,270.5,291.2,3.4,6.3,0,0
8269,2022/07/17 16:07,16:07:11,53 59.863,S,000 00.319,E,-53.99772,0.00532,64.3,0.9941,-8.8,19,17.4,323.6,214,3.24,3.01303,33.4842,2.6614,0.3421,260.3,3.5,A,0,3.5,A,0,276.6,297.2,3.5,6.6,0,0
8270,2022/07/17 16:08,16:08:11,53 59.855,S,000 00.218,E,-53.99758,0.00363,64,0.9943,-8.8,17.1,15.7,318,212,3.32,3.01285,33.4836,2.6599,0.338,265.5,3.6,A,0,3.6,A,0,285.5,306.2,3.6,6.6,0,0
8271,2022/07/17 16:09,16:09:11,53 59.837,S,000 00.129,E,-53.99728,0.00215,63.6,0.9947,-8.8,14.5,14.3,321,213.6,3.01,3.01292,33.4847,2.6597,0.3237,262.3,2.2,A,0,2.2,A,0,304.1,324.8,2.2,4.1,0,0
8272,2022/07/17 16:10,16:10:11,53 59.815,S,000 00.085,E,-53.99692,0.00142,62.5,0.9949,-8.8,13.8,14,334.2,216.5,2.41,3.01288,33.4835,2.6603,0.3312,248.1,1.5,A,0,1.5,A,0,318.9,339.6,1.5,2.7,1264.5,0
8273,2022/07/17 16:11,16:11:11,53 59.798,S,000 00.059,E,-53.99663,0.00098,62,0.9946,-8.8,14.3,14.7,341.4,210.4,1.88,3.01327,33.4844,2.664,0.3277,232.2,1.1,A,0,1.1,A,0,306.3,266.9,1.1,2,2105,0
8274,2022/07/17 16:12,16:12:11,53 59.784,S,000 00.043,E,-53.9964,0.00072,62.4,0.9948,-8.9,13.1,12.6,236.9,213.9,1.53,3.01312,33.484,2.6626,0.3304,219.3,0.7,A,0,0.7,A,0,276.5,181.3,0.7,1.4,2525.4,0
8275,2022/07/17 16:13,16:13:11,53 59.774,S,000 00.035,E,-53.99623,0.00058,63.9,0.9943,-8.8,15.4,15.4,12.2,218.3,1.32,3.01328,33.4833,2.6652,0.3032,213,0.3,A,0,0.3,A,0,125.4,128.4,0.3,0.5,2525.9,0
8276,2022/07/17 16:14,16:14:11,53 59.771,S,000 00.037,E,-53.99618,0.00062,64.3,0.9943,-8.8,15.5,15.3,121.7,213.6,1.24,3.0136,33.4839,2.6684,0.356,211.1,0.2,A,0,0.2,A,0,205,219.7,0.2,0.4,2526.2,0
8277,2022/07/17 16:15,16:15:11,53 59.774,S,000 00.038,E,-53.99623,0.00063,64.1,0.9942,-8.8,15.6,15.2,45.8,213.9,1.18,3.01408,33.4841,2.6738,0.4286,210.5,0.1,A,0,0.1,A,0,183.2,197.8,0.1,0.3,2526,0
8278,2022/07/17 16:16,16:16:11,53 59.774,S,000 00.036,E,-53.99623,0.0006,64,0.9941,-8.7,16.2,16.4,92.4,212.4,1,3.0145,33.4835,2.6793,0.4121,209.8,0.1,A,0,0.1,A,0,166.4,181.2,0.1,0.3,2524.9,0
8279,2022/07/17 16:17,16:17:11,53 59.774,S,000 00.037,E,-53.99623,0.00062,63.6,0.9947,-8.8,13.2,13.2,174.3,209.9,0.82,3.01458,33.4846,2.6792,0.5473,209.4,0.1,A,0,0.1,A,0,221.6,242.3,0.1,0.2,2525.7,0
8280,2022/07/17 16:18,16:18:11,53 59.774,S,000 00.035,E,-53.99623,0.00058,63.9,0.9948,-8.8,13.6,12.7,186.6,212.6,0.71,3.01474,33.4813,2.6842,0.5119,211.5,0.6,A,0,0.6,A,0,227.9,248.6,0.6,1.2,2524.2,0
8281,2022/07/17 16:19,16:19:11,53 59.785,S,000 00.022,E,-53.99642,0.00037,64.2,0.9947,-8.8,14.2,12.8,10.2,223.6,0.65,3.01518,33.4835,2.6872,0.5398,209.3,1.8,A,0,1.8,A,0,200.3,221,1.8,3.3,2525.2,0
8282,2022/07/17 16:20,16:20:11,53 59.814,S,000 00.005,E,-53.9969,8.00E-05,65,0.9945,-8.8,16.7,15,14,224.9,0.64,3.01549,33.4833,2.6912,0.4064,207.4,1.9,A,0,1.9,A,0,191.3,212,1.9,3.5,2524.6,0
8283,2022/07/17 16:21,16:21:11,53 59.845,S,000 00.004,W,-53.99742,-7.00E-05,65.7,0.9947,-8.7,15.7,14,11.4,225.2,0.68,3.0152,33.4834,2.6875,0.346,210.3,1.8,A,0,1.8,A,0,191.9,212.6,1.8,3.3,2528.1,0
8284,2022/07/17 16:22,16:22:11,53 59.873,S,000 00.011,W,-53.99788,-0.00018,65,0.9948,-8.6,16.4,15.6,17.2,233.3,0.69,3.01538,33.4831,2.69,0.3826,212.5,1.2,A,0,1.2,A,0,184,204.7,1.2,2.2,2530.2,0
8285,2022/07/17 16:23,16:23:11,53 59.891,S,000 00.010,W,-53.99818,-0.00017,63.4,0.9948,-8.6,16.4,16.2,13.4,229.1,0.59,3.01556,33.4851,2.6902,0.375,215.5,0.4,A,0,0.4,A,0,210.7,231.4,0.4,0.7,2531.7,0
8286,2022/07/17 16:24,16:24:11,53 59.894,S,000 00.008,W,-53.99823,-0.00013,62.5,0.9946,-8.6,16.4,16.4,42,224.2,0.45,3.01642,33.4844,2.701,0.3444,218.4,0.1,A,0,0.1,A,0,238.8,259.5,0.1,0.3,2530.6,0
8287,2022/07/17 16:25,16:25:11,53 59.894,S,000 00.010,W,-53.99823,-0.00017,62,0.9949,-8.7,15.7,15.7,81.2,224.4,0.35,3.0167,33.4843,2.7043,0.3534,221.5,0.1,A,0,0.1,A,0,177.7,138.4,0.1,0.2,2533.2,0
8288,2022/07/17 16:26,16:26:11,53 59.893,S,000 00.010,W,-53.99822,-0.00017,62,0.995,-8.7,13.3,13.3,7.6,227.9,0.29,3.01809,33.4841,2.7209,0.3725,221.5,0.1,A,0,0.1,A,0,223.6,238.3,0.1,0.1,2530.7,0
8289,2022/07/17 16:27,16:27:11,53 59.894,S,000 00.011,W,-53.99823,-0.00018,62.5,0.995,-8.7,15,14.9,17,232.1,0.21,3.02079,33.4846,2.752,0.3596,220.7,0.1,A,0,0.1,A,0,214.6,235.3,0.1,0.2,2531.4,0
8290,2022/07/17 16:28,16:28:11,53 59.893,S,000 00.009,W,-53.99822,-0.00015,63,0.995,-8.7,14.1,14.1,16,236.4,0.16,3.02279,33.4848,2.7753,0.3582,219.9,0.1,A,0,0.1,A,0,205.8,214.4,0.1,0.2,2530.3,0
8291,2022/07/17 16:29,16:29:11,53 59.894,S,000 00.009,W,-53.99823,-0.00015,64.3,0.995,-8.7,13.6,13.8,21.7,242.6,0.13,3.02438,33.4848,2.794,0.3384,219.5,0.1,A,0,0.1,A,0,160.5,169.4,0.1,0.2,2529.3,0
8292,2022/07/17 16:30,16:30:11,53 59.893,S,000 00.009,W,-53.99822,-0.00015,65.8,0.995,-8.5,14.8,15.1,83.2,226,0.1,3.02431,33.4838,2.7941,0.3458,220.9,0.1,A,0,0.1,A,0,132.6,129.3,0.1,0.3,2531.8,0
8293,2022/07/17 16:31,16:31:11,53 59.893,S,000 00.008,W,-53.99822,-0.00013,65.8,0.995,-8.5,14.3,14.4,13.7,235.1,0.09,3.02383,33.484,2.7882,0.364,221.2,0.1,A,0,0.1,A,0,140.5,131.2,0.1,0.2,2531.4,0
8294,2022/07/17 16:32,16:32:11,53 59.893,S,000 00.009,W,-53.99822,-0.00015,65,0.995,-8.6,12.9,12.7,16.9,229.4,0.08,3.02223,33.4836,2.7699,0.3669,220.7,0.1,A,0,0.1,A,0,219,239.6,0.1,0.2,2532.2,0
8295,2022/07/17 16:33,16:33:11,53 59.891,S,000 00.009,W,-53.99818,-0.00015,65,0.9949,-8.6,13,13.6,64.9,225.6,0.07,3.02089,33.4836,2.7541,0.3665,220.2,0.2,A,0,0.2,A,0,162.9,171.6,0.2,0.3,2533,0
8296,2022/07/17 16:34,16:34:11,53 59.893,S,000 00.008,W,-53.99822,-0.00013,64.6,0.995,-8.6,15.7,16.2,13.3,235.3,0.07,3.01997,33.4836,2.7434,0.3638,220.2,0.2,A,0,0.2,A,0,192.5,207.2,0.1,0.3,2530.4,0
8297,2022/07/17 16:35,16:35:11,53 59.894,S,000 00.009,W,-53.99823,-0.00015,62.6,0.995,-8.6,16.5,16.7,15,235.5,0.06,3.01968,33.484,2.7397,0.3628,220.4,0.2,A,0,0.2,A,0,127.7,76.4,0.2,0.3,2531.9,0
8298,2022/07/17 16:36,16:36:11,53 59.894,S,000 00.008,W,-53.99823,-0.00013,62.1,0.9949,-8.5,17.2,17.3,162.3,222.6,0.04,3.01893,33.4847,2.7302,0.3482,221.9,0.1,A,0,0.1,A,0,156.9,159.5,0.1,0.2,2532.4,0
8299,2022/07/17 16:37,16:37:11,53 59.894,S,000 00.009,W,-53.99823,-0.00015,62.3,0.995,-8.5,15.6,15.2,214.8,220.7,0.03,3.01816,33.4848,2.721,0.3408,220.8,0.5,A,0,0.5,A,0,189,209.7,0.5,0.9,2531.7,0
8300,2022/07/17 16:38,16:38:11,53 59.904,S,000 00.007,W,-53.9984,-0.00012,62,0.9947,-8.4,18.2,17.1,179.1,221.6,0.02,3.01821,33.4847,2.7217,0.3537,220.1,1.1,A,0,1.1,A,0,181.4,202.1,1.1,2,2534.5,0
8301,2022/07/17 16:39,16:39:11,53 59.923,S,000 00.005,W,-53.99872,-8.00E-05,62,0.9949,-8.5,17.1,16.6,289.7,219,0.01,3.01784,33.4846,2.7175,0.3597,220.1,1,A,0,1,A,0,153.6,174.3,1,1.9,2537,0
8302,2022/07/17 16:40,16:40:11,53 59.937,S,000 00.005,E,-53.99895,8.00E-05,62.2,0.995,-8.5,16.4,16.1,271.7,217.2,0,3.0177,33.4851,2.7154,0.3504,222.3,0.3,A,0,0.3,A,0,220.5,241.2,0.3,0.6,2539.4,0
8303,2022/07/17 16:41,16:41:11,53 59.940,S,000 00.003,E,-53.999,5.00E-05,62.6,0.995,-8.5,14.6,14.4,339.7,214.6,0,3.01796,33.4846,2.7188,0.3606,222.5,0.1,A,0,0.1,A,0,233.2,253.8,0.1,0.2,2539,0
8304,2022/07/17 16:42,16:42:11,53 59.940,S,000 00.002,E,-53.999,3.00E-05,63,0.995,-8.6,14.2,14.1,332.9,211.3,-0.01,3.01778,33.4852,2.7162,0.3962,220.4,0.2,A,0,0.2,A,0,185.9,194.6,0.2,0.3,2539.7,0
8305,2022/07/17 16:43,16:43:11,53 59.940,S,000 00.004,E,-53.999,7.00E-05,63.8,0.995,-8.6,14.1,14,334.5,212,-0.01,3.01776,33.4845,2.7167,0.3855,220.3,0.1,A,0,0.1,A,0,207.5,228.2,0.1,0.2,2538.7,0
8306,2022/07/17 16:44,16:44:11,53 59.939,S,000 00.003,E,-53.99898,5.00E-05,64.7,0.995,-8.5,12.8,12.8,324.3,214.2,-0.02,3.01816,33.485,2.7209,0.3499,219.7,0.1,A,0,0.1,A,0,163.9,130.6,0.1,0.2,2538.3,0
8307,2022/07/17 16:45,16:45:11,53 59.939,S,000 00.003,E,-53.99898,5.00E-05,65.9,0.995,-8.4,12.3,12.3,63.3,223.3,-0.01,3.01814,33.4854,2.7202,0.3307,219.8,0.1,A,0,0.1,A,0,193.8,208.4,0.1,0.2,2538.3,0
8308,2022/07/17 16:46,16:46:11,53 59.940,S,000 00.006,E,-53.999,0.0001,66.2,0.995,-8.4,15.9,16,19.7,239,-0.02,3.01783,33.484,2.7179,0.3622,219.7,0.1,A,0,0.1,A,0,201.6,198.2,0.1,0.2,2539.6,0
8309,2022/07/17 16:47,16:47:11,53 59.939,S,000 00.006,E,-53.99898,0.0001,66,0.995,-8.4,15.4,15.4,18.2,236.9,-0.02,3.01682,33.472,2.7175,0.3525,218.9,0.2,A,0,0.2,A,0,167.2,169.6,0.2,0.4,2542,0
8310,2022/07/17 16:48,16:48:11,53 59.940,S,000 00.007,E,-53.999,0.00012,66,0.995,-8.4,16.4,16.5,18,238.9,-0.02,3.01796,33.485,2.7184,0.376,221.2,0.2,A,0,0.2,A,0,83.5,68.8,0.2,0.3,2542.1,0
8311,2022/07/17 16:49,16:49:11,53 59.939,S,000 00.006,E,-53.99898,0.0001,65.1,0.995,-8.4,16.2,16.3,53.5,229.5,-0.02,3.01794,33.4848,2.7184,0.3587,224,0.1,A,0,0.1,A,0,116,112.7,0.1,0.2,2539.4,0
8312,2022/07/17 16:50,16:50:11,53 59.938,S,000 00.006,E,-53.99897,0.0001,63.9,0.995,-8.4,15.1,15,346.9,221.6,-0.02,3.01805,33.4842,2.7204,0.3552,228.7,0.1,A,0,0.1,A,0,187.2,207.9,0.1,0.2,2538.6,0
8313,2022/07/17 16:51,16:51:11,53 59.938,S,000 00.006,E,-53.99897,0.0001,63,0.995,-8.5,15.2,15.2,254.5,226.3,-0.02,3.01844,33.4832,2.7258,0.3493,229.3,0.1,A,0,0.1,A,0,145.1,165.7,0.1,0.3,2538.7,0
8314,2022/07/17 16:52,16:52:11,53 59.938,S,000 00.007,E,-53.99897,0.00012,63.7,0.995,-8.4,16.7,16.7,58.9,233.9,-0.02,3.01867,33.483,2.7287,0.3678,229.2,0.1,A,0,0.1,A,0,182.1,184.4,0.1,0.2,2537.9,0
8315,2022/07/17 16:53,16:53:11,53 59.938,S,000 00.007,E,-53.99897,0.00012,63.4,0.995,-8.4,17.1,17.1,138.9,231.3,-0.02,3.0183,33.4836,2.7238,0.3352,230.7,0.2,A,0,0.2,A,0,201.8,216.5,0.2,0.3,2538,0
8316,2022/07/17 16:54,16:54:11,53 59.938,S,000 00.006,E,-53.99897,0.0001,62.2,0.9949,-8.4,18.1,18.2,87.1,234.3,-0.02,3.01786,33.4829,2.7193,0.3577,229.7,0.1,A,0,0.1,A,0,220.7,241.4,0.1,0.3,2538,0
8317,2022/07/17 16:55,16:55:11,53 59.937,S,000 00.008,E,-53.99895,0.00013,61,0.995,-8.4,17.2,17.2,12.1,234.5,-0.02,3.01788,33.4821,2.7203,0.3321,229.1,0.3,A,0,0.3,A,0,138.8,141.4,0.3,0.5,2537.3,0
8318,2022/07/17 16:56,16:56:11,53 59.935,S,000 00.013,E,-53.99892,0.00022,60.9,0.995,-8.4,13.3,13.3,16.1,238.7,-0.02,3.01776,33.483,2.7181,0.3372,228.5,0.2,A,0,0.2,A,0,189.1,209.7,0.2,0.4,2539.5,0
8319,2022/07/17 16:57,16:57:11,53 59.937,S,000 00.010,E,-53.99895,0.00017,60,0.995,-8.5,13.1,13,70.9,236,-0.02,3.01783,33.4838,2.7181,0.3655,230.2,0.2,A,0,0.2,A,0,219.3,239.9,0.2,0.3,2539.1,0
8320,2022/07/17 16:58,16:58:11,53 59.938,S,000 00.006,E,-53.99897,0.0001,60.8,0.995,-8.5,13.9,14,90.9,234,-0.02,3.0177,33.4845,2.716,0.3177,231.7,0.1,A,0,0.1,A,0,94.7,115.4,0.1,0.2,2538,0
8321,2022/07/17 16:59,16:59:11,53 59.937,S,000 00.007,E,-53.99895,0.00012,61.2,0.995,-8.5,12.6,12.8,218.3,231.4,-0.02,3.01772,33.484,2.7167,0.3344,232.1,0.1,A,0,0.1,A,0,154.6,175.2,0.1,0.2,2538.6,0
8322,2022/07/17 17:00,17:00:11,53 59.937,S,000 00.006,E,-53.99895,0.0001,62,0.995,-8.5,12.9,12.8,345.6,223.5,-0.03,3.01742,33.4839,2.7133,0.3159,231.2,0.1,A,0,0.1,A,0,167.9,146.6,0.1,0.2,2537.3,0
8323,2022/07/17 17:01,17:01:11,53 59.937,S,000 00.006,E,-53.99895,0.0001,63.4,0.995,-8.4,13.9,14,343.1,217.4,-0.03,3.01754,33.4846,2.7139,0.3598,227.8,0.1,A,0,0.1,A,0,142.3,144.7,0.1,0.2,2538.9,0
8324,2022/07/17 17:02,17:02:11,53 59.937,S,000 00.006,E,-53.99895,0.0001,63.6,0.9949,-8.4,16.9,17,263.3,220.1,-0.03,3.01789,33.4846,2.7181,0.3798,226.7,0.1,A,0,0.1,A,0,101.2,97.9,0.1,0.2,2538,0
8325,2022/07/17 17:03,17:03:11,53 59.937,S,000 00.005,E,-53.99895,8.00E-05,63.3,0.995,-8.3,14.6,14.4,81.8,227.1,-0.03,3.01722,33.4834,2.7114,0.3333,223.9,0.1,A,0,0.1,A,0,120.1,116.7,0.1,0.2,2538.3,0
8326,2022/07/17 17:04,17:04:11,53 59.937,S,000 00.005,E,-53.99895,8.00E-05,64.6,0.995,-8.2,16.8,16.5,198.3,221.3,-0.03,3.0177,33.4841,2.7164,0.3234,220,0.1,A,0,0.1,A,0,131.4,152,0.1,0.3,2537.7,0
8327,2022/07/17 17:05,17:05:11,53 59.938,S,000 00.005,E,-53.99897,8.00E-05,62.9,0.995,-8.2,15.8,15.8,103.6,223.1,-0.03,3.01745,33.4842,2.7134,0.3629,220.5,0.1,A,0,0.1,A,0,204.1,224.8,0.1,0.2,2538.7,0
8328,2022/07/17 17:06,17:06:11,53 59.939,S,000 00.004,E,-53.99898,7.00E-05,62.5,0.995,-8.2,14.4,14.4,201.6,219.6,-0.02,3.01732,33.4831,2.7127,0.3828,219,0.1,A,0,0.1,A,0,219.8,240.4,0.1,0.2,2539.3,0
8329,2022/07/17 17:07,17:07:11,53 59.939,S,000 00.006,E,-53.99898,0.0001,63,0.9951,-8.2,13.5,13.8,171.6,212.4,-0.02,3.01689,33.4837,2.7072,0.3739,219.2,0.1,A,0,0.1,A,0,171.4,186.1,0.1,0.2,2542.8,0
8330,2022/07/17 17:08,17:08:11,53 59.939,S,000 00.005,E,-53.99898,8.00E-05,63,0.995,-8.2,16.8,16.8,151.9,213.3,-0.02,3.01628,33.4826,2.7011,0.4,220.7,0.1,A,0,0.1,A,0,221.4,242.1,0.1,0.1,2541.8,0
8331,2022/07/17 17:09,17:09:11,53 59.939,S,000 00.005,E,-53.99898,8.00E-05,62.3,0.995,-8.2,15.4,15.4,113,213.5,-0.02,3.01588,33.4825,2.6965,0.3587,222.7,0.1,A,0,0.1,A,0,141,155.6,0.1,0.2,2541.6,0
8332,2022/07/17 17:10,17:10:11,53 59.939,S,000 00.005,E,-53.99898,8.00E-05,62.7,0.995,-8.1,16,15.9,255.8,188.5,-0.02,3.01555,33.4832,2.6919,0.334,224.6,0.1,A,0,0.1,A,0,150.3,141,0.1,0.2,2540.5,0
8333,2022/07/17 17:11,17:11:11,53 59.938,S,000 00.004,E,-53.99897,7.00E-05,60.5,0.995,-8.2,16.9,16.9,200.8,204.5,-0.03,3.01573,33.4828,2.6945,0.3409,225,0.1,A,0,0.1,A,0,190.9,181.6,0.1,0.2,2540.2,0
8334,2022/07/17 17:12,17:12:11,53 59.938,S,000 00.004,E,-53.99897,7.00E-05,62,0.995,-8.2,17.4,17.3,350.2,196.2,-0.03,3.0163,33.483,2.7009,0.3605,225.8,0.1,A,0,0.1,A,0,147.5,168.2,0.1,0.2,2539.1,0
8335,2022/07/17 17:13,17:13:11,53 59.938,S,000 00.004,E,-53.99897,7.00E-05,62.6,0.995,-8.2,17.1,17.1,298,203.3,-0.03,3.01585,33.4742,2.7041,0.3514,225.5,0.1,A,0,0.1,A,0,134.4,149,0.1,0.2,2541,0
8336,2022/07/17 17:14,17:14:11,53 59.938,S,000 00.004,E,-53.99897,7.00E-05,62.6,0.995,-8.2,15.2,15.5,68.5,202.3,-0.02,3.01661,33.4823,2.7053,0.3247,222.2,0.1,A,0,0.1,A,0,173.2,187.8,0.1,0.2,2538.7,0
8337,2022/07/17 17:15,17:15:11,53 59.938,S,000 00.004,E,-53.99897,7.00E-05,62.6,0.995,-8.2,14.5,14.5,34.6,200.9,-0.02,3.01665,33.4812,2.7068,0.3614,220.7,0.1,A,0,0.1,A,0,168,188.7,0.1,0.2,2537.8,0
8338,2022/07/17 17:16,17:16:11,53 59.939,S,000 00.004,E,-53.99898,7.00E-05,62,0.995,-8.3,14.3,13.9,179.5,189.1,-0.02,3.01689,33.4812,2.7095,0.3272,219,0.2,A,0,0.2,A,0,66.5,75.2,0.2,0.3,2539.8,0
8339,2022/07/17 17:17,17:17:11,53 59.938,S,000 00.006,E,-53.99897,0.0001,61.2,0.995,-8.3,14.1,14,296.8,198.1,-0.03,3.01713,33.4779,2.7155,0.3469,222.2,0.1,A,0,0.1,A,0,233.3,218,0.1,0.2,2539.7,0
8340,2022/07/17 17:18,17:18:11,53 59.939,S,000 00.006,E,-53.99898,0.0001,61.5,0.995,-8.4,13,13.3,88.8,213.3,-0.02,3.01791,33.4829,2.7199,0.3301,222.2,0.1,A,0,0.1,A,0,177.4,144.1,0.1,0.2,2539.6,0
8341,2022/07/17 17:19,17:19:11,53 59.937,S,000 00.006,E,-53.99895,0.0001,62.4,0.995,-8.4,13,13.2,53.9,207.4,-0.03,3.01767,33.4822,2.7178,0.3435,221.7,0.2,A,0,0.2,A,0,136.7,133.4,0.1,0.3,2539,0
8342,2022/07/17 17:20,17:20:11,53 59.938,S,000 00.008,E,-53.99897,0.00013,63,0.995,-8.4,13.1,13.2,41.9,203.5,-0.03,3.0187,33.4774,2.7345,0.3228,223.3,0.1,A,0,0.1,A,0,256.9,277.5,0.1,0.2,2541,0
8343,2022/07/17 17:21,17:21:11,53 59.938,S,000 00.006,E,-53.99897,0.0001,63.4,0.995,-8.3,12.8,12.6,173.6,220.7,-0.03,3.01884,33.4807,2.733,0.3136,225.3,0.1,A,0,0.1,A,0,165.5,186.2,0.1,0.1,2538.4,0
8344,2022/07/17 17:22,17:22:11,53 59.938,S,000 00.007,E,-53.99897,0.00012,64.7,0.995,-8.2,15.5,15.6,273.2,201,-0.03,3.0192,33.4821,2.7358,0.3285,226.6,0.1,A,0,0.1,A,0,111.3,114,0.1,0.3,2539.3,0
8345,2022/07/17 17:23,17:23:11,53 59.939,S,000 00.008,E,-53.99898,0.00013,64,0.995,-8.2,14.2,14.4,52,222.8,-0.03,3.01866,33.4818,2.7297,0.3319,225.7,0.1,A,0,0.1,A,0,150.9,141.5,0.1,0.2,2540,0
8346,2022/07/17 17:24,17:24:11,53 59.938,S,000 00.007,E,-53.99897,0.00012,64.2,0.995,-8.1,13.6,13.8,48.6,233.9,-0.02,3.01903,33.4838,2.7322,0.3284,227.2,0.1,A,0,0.1,A,0,235.7,244.6,0.1,0.2,2538.7,0
8347,2022/07/17 17:25,17:25:11,53 59.939,S,000 00.006,E,-53.99898,0.0001,64.9,0.9949,-8.1,18.1,18.2,12.2,238.5,-0.03,3.01836,33.4818,2.7262,0.3412,226.4,0.1,A,0,0.1,A,0,140.1,160.8,0.1,0.2,2541.6,0
8348,2022/07/17 17:26,17:26:11,53 59.939,S,000 00.007,E,-53.99898,0.00012,63.4,0.9949,-8.1,17.6,17.8,14.3,236.7,-0.03,3.01763,33.4842,2.7153,0.339,228.6,0.1,A,0,0.1,A,0,108,86.7,0.1,0.2,2541.7,0
8349,2022/07/17 17:27,17:27:11,53 59.939,S,000 00.007,E,-53.99898,0.00012,62,0.9949,-8.1,18.4,18.6,74,231.9,-0.03,3.01728,33.483,2.7124,0.3637,230.1,0.1,A,0,0.1,A,0,127.8,118.5,0.1,0.2,2540.2,0
8350,2022/07/17 17:28,17:28:11,53 59.939,S,000 00.006,E,-53.99898,0.0001,60.8,0.995,-8.1,16.7,16.8,63.6,234.5,-0.03,3.01691,33.4816,2.7094,0.3617,230.8,0.1,A,0,0.1,A,0,163.8,166.5,0.1,0.3,2539.1,0
8351,2022/07/17 17:29,17:29:11,53 59.939,S,000 00.008,E,-53.99898,0.00013,61.2,0.995,-8.1,15.9,16.1,272.1,230,-0.03,3.01681,33.4828,2.7072,0.3604,233.9,0.1,A,0,0.1,A,0,140.3,161,0.1,0.2,2540.6,0
8352,2022/07/17 17:30,17:30:11,53 59.937,S,000 00.008,E,-53.99895,0.00013,62,0.995,-8.1,13.7,13.6,331.4,230.5,-0.03,3.01663,33.4823,2.7055,0.339,235,0.1,A,0,0.1,A,0,208.3,223,0.1,0.2,2537.8,0
8353,2022/07/17 17:31,17:31:11,53 59.937,S,000 00.007,E,-53.99895,0.00012,62,0.995,-8.2,12.2,12.1,226.1,230.5,-0.03,3.01664,33.4821,2.7058,0.3516,232.5,0.1,A,0,0.1,A,0,151.1,165.8,0.1,0.2,2537.8,0
8354,2022/07/17 17:32,17:32:11,53 59.937,S,000 00.008,E,-53.99895,0.00013,62,0.995,-8.2,11.8,11.7,253.6,224.2,-0.03,3.01632,33.4822,2.702,0.3383,232.1,0.1,A,0,0.1,A,0,162.3,170.8,0.1,0.2,2537.5,0
8355,2022/07/17 17:33,17:33:11,53 59.937,S,000 00.007,E,-53.99895,0.00012,63.3,0.9951,-8.2,12.4,12.5,54.1,236.3,-0.03,3.01656,33.4842,2.7028,0.3374,230.2,0.1,A,0,0.1,A,0,111.3,84,0.1,0.2,2538.4,0
8356,2022/07/17 17:34,17:34:11,53 59.937,S,000 00.009,E,-53.99895,0.00015,63.2,0.995,-8.2,12.2,12.1,10.6,234.2,-0.03,3.01603,33.4842,2.6966,0.3553,229.2,0.1,A,0,0.1,A,0,211.3,226,0.1,0.2,2538.4,0
